branch_id	parent	child	parent_value	child_value	branch_length	delta
edge_50	111	23	0.529681400689376	0.879662542	0.0301169	0.349981141310624
edge_51	89	112	0.418320734292161	0.906577680569838	0.0769354	0.488256946277676
edge_52	112	113	0.906577680569838	1.77505260697957	0.00395348	0.868474926409733
edge_53	113	114	1.77505260697957	0.693661407369629	0.000752035	-1.08139119960994
edge_54	114	115	0.693661407369629	0.135079420537854	0.000562721	-0.558581986831776
edge_55	115	24	0.135079420537854	0.233161332	0.000155868	0.0980819114621463
edge_56	115	25	0.135079420537854	-0.192648034	0.000202063	-0.327727454537854
edge_57	114	26	0.693661407369629	0.589215156	0.000234548	-0.104446251369629
edge_58	113	27	1.77505260697957	2.399056278	0.000376444	0.62400367102043
edge_59	112	116	0.906577680569838	0.243473510573563	0.00310839	-0.663104169996275
edge_60	116	28	0.243473510573563	-0.209309102	0.00303219	-0.452782612573563
edge_61	116	29	0.243473510573563	0.066992658	0.00275743	-0.176480852573563
edge_62	88	30	0.347444388550039	1.346127095	0.155402	0.998682706449961
edge_63	87	117	0.334750001026267	0.399113808530004	0.00696628	0.064363807503737
edge_64	117	118	0.399113808530004	0.58077698262768	0.02798	0.181663174097677
edge_65	118	119	0.58077698262768	1.00863999439304	0.00606519	0.427863011765356
edge_66	119	120	1.00863999439304	1.00460892050984	0.000306777	-0.00403107388319501
edge_67	120	121	1.00460892050984	0.79392273991779	0.00644989	-0.210686180592052
edge_68	121	31	0.79392273991779	-0.346690104	0.00896543	-1.14061284391779
edge_69	121	32	0.79392273991779	1.744111318	0.0100487	0.95018857808221
edge_70	120	33	1.00460892050984	1.188097671	0.00939763	0.183488750490159
edge_71	119	34	1.00863999439304	1.905942966	0.0107225	0.897302971606964
edge_72	118	35	0.58077698262768	-0.24072748	0.0128257	-0.82150446262768
edge_73	117	36	0.399113808530004	0.486134296	0.0316815	0.0870204874699962
edge_74	86	122	0.200163593426358	0.0444012132828586	0.0047533	-0.1557623801435
edge_75	122	123	0.0444012132828586	0.0373474013337853	0.000287044	-0.00705381194907328
edge_76	123	124	0.0373474013337853	0.0125025570220319	0.00201048	-0.0248448443117535
edge_77	124	125	0.0125025570220319	0.0260418704519202	0.0011216	0.0135393134298884
edge_78	125	126	0.0260418704519202	0.178951312333762	0.0144221	0.152909441881842
edge_79	126	127	0.178951312333762	0.358823768596031	0.00766793	0.179872456262268
edge_80	127	37	0.358823768596031	0.674090821	0.0555366	0.315267052403969
edge_81	127	128	0.358823768596031	0.931231996090282	0.0321921	0.572408227494251
edge_82	128	129	0.931231996090282	0.890865840531616	0.0103334	-0.040366155558666
edge_83	129	38	0.890865840531616	0.745279748	0.00185597	-0.145586092531616
edge_84	129	130	0.890865840531616	1.0893073818186	0.00266237	0.198441541286985
edge_85	130	131	1.0893073818186	1.75371626875896	0.000182771	0.664408886940357
edge_86	131	39	1.75371626875896	2.208117627	1.93496e-05	0.454401358241042
edge_87	131	40	1.75371626875896	0.862966435	4.48773e-05	-0.890749833758958
edge_88	130	41	1.0893073818186	0.096989786	0.000278689	-0.992317595818601
edge_89	128	42	0.931231996090282	1.313548193	0.0176285	0.382316196909718
edge_90	126	132	0.178951312333762	-0.059825969748871	0.0185742	-0.238777282082633
edge_91	132	43	-0.059825969748871	-0.348935584	0.0357833	-0.289109614251129
edge_92	132	44	-0.059825969748871	-0.200484221	0.0294519	-0.140658251251129
edge_93	125	133	0.0260418704519202	0.0566510341357536	0.0208369	0.0306091636838333
edge_94	133	134	0.0566510341357536	-0.582994317822327	0.0398056	-0.639645351958081
edge_95	134	45	-0.582994317822327	-0.146926916	0.000789453	0.436067401822327
edge_96	134	46	-0.582994317822327	-1.025025869	0.000777628	-0.442031551177673
edge_97	133	47	0.0566510341357536	1.696548136	0.0935042	1.63989710186425
edge_98	124	135	0.0125025570220319	0.000221146694834633	0.000502737	-0.0122814103271972
edge_99	135	136	0.000221146694834633	-0.00644553459443763	0.000365614	-0.00666668128927226
edge_100	136	137	-0.00644553459443763	-0.0634843845147341	0.00629325	-0.0570388499202965
edge_101	137	138	-0.0634843845147341	-0.0977772164512587	0.00483323	-0.0342928319365246
edge_102	138	139	-0.0977772164512587	-0.121911989685967	0.00235662	-0.0241347732347086
edge_103	139	48	-0.121911989685967	0.175942183	0.0374404	0.297854172685967
edge_104	139	49	-0.121911989685967	-0.80398937	0.0374836	-0.682077380314033
edge_105	138	140	-0.0977772164512587	-0.0872990899008523	0.00333057	0.0104781265504063
