species
Charadrius_pallidus
Charadrius_pecuarius
Charadrius_peronii
Charadrius_placidus
Charadrius_ruficapillus
Charadrius_sanctaehelenae
Charadrius_thoracicus
Charadrius_tricollaris
Charadrius_veredus
Charadrius_wilsonia
Charmosyna_margarethae
Charmosyna_meeki
Charmosyna_placentis
Charmosyna_pulchella
Charmosyna_rubrigularis
Charmosyna_rubronotata
Charmosyna_toxopei
Charmosyna_wilhelminae
Chatarrhaea_gularis
Chatarrhaea_longirostris
Chleuasicus_atrosuperciliaris
Chloephaga_melanoptera
Chlorocharis_emiliae
Chlorochrysa_fulgentissima
Chloropsis_lazulina
Chlorospingus_hypophaeus
Chlorostilbon_auriceps
Chlorostilbon_canivetii
Chlorostilbon_forficatus
Chlorostilbon_maugaeus
Chlorostilbon_ricordii
Chlorostilbon_swainsonii
Cholornis_paradoxus
Cholornis_unicolor
Chrysocorypha_delatrii
Chrysominla_strigula
Cichlocolaptes_holti
Cichlopsis_chubbi
Cichlopsis_gularis
Cichlopsis_peruviana
Cicinnurus_magnificus
Cicinnurus_respublica
Cinclodes_maculirostris
Cinnyris_moebii
Cinnyris_voeltzkowi
Claravis_geoffroyi
Claravis_mondetoura
Clytoceyx_rex
Clytolaema_rubricauda
Cnemophilus_sanguineus
Coccyzus_bahamensis
Coeligena_albicaudata
Coeligena_dichroura
Coeligena_eisenmanni
Coeligena_osculans
Colaptes_aeruginosus
Colaptes_atriceps
Colaptes_cafer
Colaptes_campestroides
Colaptes_cinereicapillus
Colaptes_melanolaimus
Conirostrum_fraseri
Conostoma_aemodium
Copsychus_pica
Corvus_caurinus
Corvus_dauuricus
Corvus_levaillantii
Corvus_monedula
Corvus_pectoralis
Corydospiza_alaudina
Corydospiza_carbonaria
Coturnicops_notatus
Coua_pyropyga
Cranioleuca_baroni
Cranioleuca_sulphurifera
Crateroscelis_murina
Crateroscelis_nigrorufa
Crateroscelis_robusta
Crax_pinima
Crypturellus_occidentalis
Cyanecula_svecica
Cyanocorax_coeruleus
Cyanocorax_hafferi
Cyanolimnas_cerverai
Cyanolyca_quindiuna
Cyanomitra_verreauxii
Cyanophaia_bicolor
Cyclopsitta_amabilis
Cyclopsitta_coxeni
Cyclopsitta_gulielmitertii
Cyclopsitta_melanogenia
Cyclopsitta_nigrifrons
Cynanthus_sordidus
Cyornis_oscillans
Cyornis_stresemanni
Cyrtonyx_sallei
Deltarhynchus_flammulatus
Dendrocolaptes_punctipectus
Dendrocopos_owstoni
Dendroperdix_sephaena
Dessonornis_macclounii
Dessonornis_mbuluensis
Dicaeum_chrysorrheum
Dinopium_rafflesii
Diopsittaca_cumanensis
Dryobates_albolarvatus
Dryobates_arizonae
Dryobates_borealis
Dryobates_villosus
Dryotriorchis_spectabilis
Ducula_obiensis
Ducula_salvadorii
Dyaphorophyia_ansorgei
Dyaphorophyia_blissetti
Dyaphorophyia_chalybea
Dyaphorophyia_concreta
Dyaphorophyia_jamesoni
Edolisoma_parvulum
Elseyornis_melanops
Elvira_chionura
Elvira_cupreiceps
Empidonax_occidentalis
Entomyzon_albipennis
Eos_bornea
Eos_cyanogenia
Eos_histrio
Eos_reticulata
Eos_semilarvata
Eos_squamata
Epinecrophylla_hoffmannsi
Eriocnemis_sapphiropygia
Erythropitta_caeruleitorques
Erythropitta_gazellae
Erythropitta_inspeculata
Erythropitta_palliceps
Erythropitta_splendida
Estrilda_charmosyna
Estrilda_coerulescens
Estrilda_erythronotos
Estrilda_perreini
Estrilda_thomensis
Eubucco_aurantiicollis
Eubucco_glaucogularis
Eubucco_steerii
Eulabeornis_castaneoventris
Eumyias_ruficrissa
Euphonia_cyanocephala
Euphonia_elegantissima
Euphonia_flavifrons
Euphonia_musica
Euphonia_sclateri
Eurochelidon_sirintarae
Eurylaimus_harterti
Falco_ruficollis
Formicivora_paludicola
Foudia_consobrina
Francolinus_gularis
Francolinus_pondicerianus
Galbula_chalcocephala
Gallinula_angulata
Gallinula_melanops
Garrulax_albogularis
Garrulax_berthemyi
Garrulax_bieti
Garrulax_caerulatus
Garrulax_calvus
Garrulax_chinensis
Garrulax_cineraceus
Garrulax_cinereiceps
Garrulax_cinereifrons
Garrulax_courtoisi
Garrulax_davidi
Garrulax_delesserti
Garrulax_galbanus
Garrulax_gularis
Garrulax_konkakinhensis
Garrulax_koslowi
Garrulax_lanceolatus
Garrulax_lugubris
Garrulax_lunulatus
Garrulax_maximus
Garrulax_mitratus
Garrulax_monachus
Garrulax_nuchalis
Garrulax_ocellatus
Garrulax_pectoralis
Garrulax_perspicillatus
Garrulax_poecilorhynchus
Garrulax_ruficeps
Garrulax_ruficollis
Garrulax_rufogularis
Garrulax_sannio
Garrulax_sukatschewi
Garrulax_treacheri
Garrulax_vassali
Garrulax_waddelli
Garrulax_woodi
Garrulus_bispecularis
Garrulus_leucotis
Gennaeodryas_placens
Geomalia_heinrichi
Geophaps_ferruginea
Geospiza_heliobates
Geospiza_pallida
Geospiza_parvula
Geospiza_pauper
Geospiza_psittacula
Glossopsitta_concinna
Glossopsitta_porphyrocephala
Glossopsitta_pusilla
Goethalsia_bella
Gorsachius_magnificus
Gracula_robusta
Granatellus_francescae
Griseotyrannus_aurantioatrocristatus
Gymnobucco_cinereiceps
Gymnobucco_vernayi
Habia_atrimaxillaris
Habia_carmioli
Habia_cristata
Habia_fuscicauda
Habia_gutturalis
Habia_olivacea
Habia_stolzmanni
Habroptila_wallacii
Haliaeetus_leucogaster
Haliaeetus_sanfordi
Haliaeetus_vocifer
Haliaeetus_vociferoides
Heinrichia_simplex
Heliodoxa_whitelyana
Hemicircus_sordidus
Hemixos_connectens
Herpsilochmus_scapularis
Herpsilochmus_sellowi
Hirundinea_bellicosa
Hodgsonius_phaenicuroides
Hylatomus_galeatus
Hylocharis_cyanus
Hylocharis_eliciae
Hylocitrea_bonthaina
Hypotaenidia_okinawae
Hypotaenidia_sylvestris
Icterus_bullockiorum
Icterus_chrysocephalus
Icterus_fuertesi
Islerothraupis_cristata
Islerothraupis_luctuosa
Islerothraupis_rufiventer
Ixobrychus_cinnamomeus
Ixobrychus_dubius
Ixobrychus_eurhythmus
Ixobrychus_exilis
Ixobrychus_flavicollis
Ixobrychus_involucris
Ixobrychus_minutus
Ixobrychus_sinensis
Ixobrychus_sturmii
Kittacincla_albiventris
Kittacincla_malabarica
Knipolegus_heterogyna
Knipolegus_sclateri
Kupeornis_chapini
Kupeornis_gilberti
Kupeornis_rufocinctus
Lacedo_melanops
Lagonosticta_nigricollis
Lagonosticta_vinacea
Lampornis_cinereicauda
Lamprotornis_benguelensis
Lamprotornis_violacior
Larus_atricilla
Larus_audouinii
Larus_brunnicephalus
Larus_bulleri
Larus_cirrocephalus
Larus_fuliginosus
Larus_genei
Larus_hartlaubii
Larus_hemprichii
Larus_ichthyaetus
Larus_leucophthalmus
Larus_maculipennis
Larus_melanocephalus
Larus_modestus
Larus_novaehollandiae
Larus_philadelphia
Larus_pipixcan
Larus_relictus
Larus_ridibundus
Larus_serranus
Larus_thayeri
Laterallus_leucopyrrhus
Laterallus_tuerosi
Laterallus_xenopterus
Leiopicus_medius
Leiothrix_laurinae
Lepidocolaptes_neglectus
Lepidopyga_coeruleogularis
Lepidopyga_goudoti
Lepidopyga_lilliae
Leptasthenura_berlepschi
Leptasthenura_pallida
Leptopogon_albidiventer
Leptotila_battyi
Leucippus_baeri
Leucippus_chlorocercus
Leucippus_taczanowskii
Locustella_amnicola
Locustella_certhiola
Locustella_fasciolata
Locustella_ochotensis
Locustella_pleskei
Locustella_pryeri
Lophorina_intercedens
Lophorina_magnifica
Lophorina_paradisea
Lophorina_victoriae
Lybius_leucogaster
Lybius_senex
Macropsalis_forcipata
Madanga_ruficollis
Malacoptila_minor
Manucerthia_mana
Maschalethraupis_surinama
Megalurulus_grosvenori
Megalurulus_llaneae
Megalurulus_rubiginosus
Melaenornis_herero
Melaenornis_semipartitus
Melaenornis_silens
Melaniparus_pallidiventris
Melidectes_fuscus
Melidectes_nouhuysi
Melidectes_princeps
Melithreptus_laetior
Microptilotis_albilineatus
Microptilotis_albonotatus
Microptilotis_analogus
Microptilotis_cinereifrons
Microptilotis_flavirictus
Microptilotis_fordianus
Microptilotis_gracilis
Microptilotis_mimikae
Microptilotis_montanus
Microptilotis_orientalis
Microptilotis_reticulatus
Micropygia_schomburgkii
Milvago_chimachima
Mirafra_affinis
Mirafra_africana
Mirafra_angolensis
Mirafra_apiata
Mirafra_ashi
Mirafra_assamica
Mirafra_collaris
Mirafra_erythrocephala
Mirafra_erythroptera
Mirafra_fasciolata
Mirafra_gilletti
Mirafra_hypermetra
Mirafra_microptera
Mirafra_rufa
Mirafra_rufocinnamomea
Mirafra_sharpii
Mirafra_somalica
Monachella_coultasi
Muscisaxicola_fluviatilis
Muscisaxicola_occipitalis
Myiagra_cervinicolor
Myioborus_chrysops
Myiodynastes_solitarius
Myiomela_cambodiana
Myiothlypis_euophrys
Myiothlypis_mesoleuca
Myiothlypis_roraimae
Myiothlypis_striaticeps
Myiotriccus_phoenicurus
Myrmornis_stictoptera
Nectarinia_senegalensis
Neochen_jubata
Neocrex_erythrops
Neomixis_pallidior
Neopelma_chrysolophum
Neosuthora_davidiana
Notharchus_subtectus
Nothura_chacoensis
Nyctibius_bracteatus
Onychorhynchus_mexicanus
Onychorhynchus_occidentalis
Oreocossypha_isabellae
Oreonympha_albolimbata
Oreornis_chrysogenys
Otidiphaps_aruensis
Otidiphaps_cervicalis
Otidiphaps_insularis
Otocichla_mupinensis
Pachycephala_fulvotincta
Pachycephala_griseiceps
Pachycephala_par
Pachyramphus_griseigularis
Pachyramphus_uropygialis
Pardaliparus_venustulus
Parophasma_galinieri
Passerculus_bairdii
Passerculus_guttatus
Passerculus_henslowii
Passerculus_rostratus
Passerculus_sanctorum
Passerella_arborea
Passerella_megarhyncha
Passerella_schistacea
Passerella_unalaschcensis
Patagioenas_albilinea
Patagioenas_albipennis
Peneoenanthe_pulverulenta
Peneothello_bimaculata
Peneothello_cryptoleuca
Peneothello_cyanus
Peneothello_sigillata
Petrochelidon_fuliginosa
Petroica_dannefaerdi
Phaeomyias_murina
Phaethornis_baroni
Phaethornis_porcullae
Phalacrocorax_aristotelis
Phalacrocorax_atriceps
Phalacrocorax_auritus
Phalacrocorax_brasilianus
Phalacrocorax_campbelli
Phalacrocorax_carunculatus
Phalacrocorax_chalconotus
Phalacrocorax_colensoi
Phalacrocorax_gaimardi
Phalacrocorax_harrisi
Phalacrocorax_magellanicus
Phalacrocorax_onslowi
Phalacrocorax_pelagicus
Phalacrocorax_penicillatus
Phalacrocorax_ranfurlyi
Phalacrocorax_urile
Phalcoboenus_albogularis
Phalcoboenus_australis
Phalcoboenus_carunculatus
Phalcoboenus_megalopterus
Pheugopedius_columbianus
Pheugopedius_paucimaculatus
Phibalura_boliviana
Philydor_erythrocercum
Philydor_erythropterum
Philydor_fuscipenne
Philydor_rufum
Phyllanthus_atripennis
Phyllanthus_bohndorffi
Phyllanthus_rubiginosus
Phyllomyias_burmeisteri
Phyllomyias_cinereiceps
Phyllomyias_nigrocapillus
Phyllomyias_uropygialis
Phylloscartes_difficilis
Phylloscartes_paulista
Phylloscopus_tristis
Pica_nutalli
Picoides_funebris
Picumnus_fulvescens
Picus_dedemi
Picus_guerini
Pionites_xanthomerius
Pionites_xanthurus
Pionus_reichenowi
Pionus_seniloides
Pipilo_socorroensis
Pipraeidea_bonariensis
Pipraeidea_darwinii
Pipreola_squamipectus
Pitta_morotaiensis
Ploceus_superciliosus
Podiceps_juninensis
Poecilodryas_brachyura
Poeoptera_femoralis
Polihierax_insignis
Poliocrania_maculifer
Polioxolmis_rufipennis
Poospizopsis_hypocondria
Porphyrospiza_caerulescens
Premnoplex_pariae
Prinia_sonitans
Procelsterna_cerulea
Psaltria_exilis
Psarocolius_oleagineus
Psarocolius_yuracares
Pseudeos_fuscata
Pseudocolaptes_boissonneauii
Psilorhinus_morio
Psittacella_lorentzi
Psittaculirostris_cervicalis
Psittaculirostris_desmarestii
Psittaculirostris_edwardsii
Psittaculirostris_godmani
Psittaculirostris_salvadorii
Psitteuteles_goldiei
Psitteuteles_iris
Psittiparus_bakeri
Psittiparus_gularis
Psittiparus_margaritae
Psittiparus_ruficeps
Psophia_dextralis
Psophia_obscura
Psophia_ochroptera
Psophocichla_litsitsirupa
Psophocichla_simensis
Pternistis_Swainsonii
Pteroglossus_humboldti
Pteroglossus_sanguineus
Pteroglossus_sturmii
Ptilinopus_magnificus
Pyrrhula_waterstradti
Pyrrhulagra_nigra
Pyrrhulagra_portoricensis
Pyrrhulagra_taylori
Pyrrhulagra_violacea
Pyrrhura_eisenmanni
Pyrrhura_pacifica
Pyrrhura_parvifrons
Pyrrhura_peruviana
Pyrrhura_snethlageae
Pyrrhurus_scandens
Quoyornis_georgianus
Ramphastos_ariel
Ramphastos_citreolaemus
Ramphastos_culminatus
Ramphastos_cuvieri
Ramphocelus_costaricensis
Rhamphocharis_crassirostris
Rhamphocharis_piperata
Rhea_tarapacensis
Rhipidura_assimilis
Rhipidura_bouruensis
Rhipidura_cinerea
Rhipidura_hoedti
Rhipidura_isura
Rhipidura_kordensis
Rhipidura_obiensis
Rhipidura_tenkatei
Rhodopechys_alienus
Rhopocichla_atriceps
Rimator_albostriatus
Rimator_danjoui
Rimator_malacoptilus
Rimator_naungmungensis
Rimator_pasquieri
Sakesphorus_cristatus
Sakesphorus_pulchellus
Schoenicola_brevirostris
Schoutedenapus_schoutedeni
Sclerurus_cearensis
Selenidera_langsdorffii
Sericornis_arfakianus
Sericornis_citreogularis
Sericornis_papuensis
Sericornis_perspicillatus
Sericornis_rufescens
Sericornis_spilodera
Setophaga_auduboni
Sibia_morrisoniana
Sibia_nipalensis
Sibia_souliei
Sibia_waldeni
Sinosuthora_alphonsiana
Sinosuthora_brunnea
Sinosuthora_conspicillata
Sinosuthora_przewalskii
Sinosuthora_ricketti
Sinosuthora_webbiana
Sinosuthora_zappeyi
Sittasomus_griseus
Siva_cyanouroptera
Stactolaema_leucogrammica
Steganopus_tricolor
Stiltia_isabella
Stiphrornis_xanthogaster
Streptocitta_torquata
Strigops_habroptila
Suiriri_affinis
Sylvia_balearica
Sylvia_boehmi
Sylvia_cantillans
Sylvia_communis
Sylvia_conspicillata
Sylvia_crassirostris
Sylvia_curruca
Sylvia_deserti
Sylvia_deserticola
Sylvia_hortensis
Sylvia_layardi
Sylvia_leucomelaena
Sylvia_lugens
Sylvia_melanocephala
Sylvia_melanothorax
Sylvia_mystacea
Sylvia_nana
Sylvia_nisoria
Sylvia_ruppeli
Sylvia_sarda
Sylvia_subalpina
Sylvia_subcoerulea
Sylvia_undata
Sylvietta_chapini
Sylvietta_leucopsis
Sylviorthorhynchus_desmurii
Symposiachrus_ateralbus
Tachycineta_meyeni
Tangara_abbas
Tangara_argentea
Tangara_argyrofenges
Tangara_atrocoerulea
Tangara_aurulenta
Tangara_cabanisi
Tangara_cayana
Tangara_cucullata
Tangara_cyanicollis
Tangara_cyanomelas
Tangara_cyanoptera
Tangara_episcopus
Tangara_flava
Tangara_fulvicervix
Tangara_glaucocolpa
Tangara_guttata
Tangara_heinei
Tangara_larvata
Tangara_lunigera
Tangara_meyerdeschauenseei
Tangara_nigrocincta
Tangara_ornata
Tangara_palmarum
Tangara_palmeri
Tangara_peruviana
Tangara_phillipsi
Tangara_preciosa
Tangara_punctata
Tangara_ruficervix
Tangara_rufigula
Tangara_sayaca
Tangara_varia
Tangara_versicolor
Tangara_viridicollis
Tangara_vitriolina
Tangara_whitelyi
Tangara_xanthogastra
Thalassarche_impavida
Thalassarche_steadi
Thalurania_ridgwayi
Thamnistes_aequatorialis
Thamnophilus_subfasciatus
Thaumatibis_gigantea
Thryothorus_albinucha
Tityra_braziliensis
Trachyphonus_emini
Trachyphonus_usambiro
Tregellasia_capito
Tregellasia_leucops
Treron_delalandii
Treron_permagnus
Trichastoma_bicolor
Trichastoma_buettikoferi
Trichastoma_celebense
Trichastoma_malaccense
Trichastoma_pyrrogenys
Trichastoma_rostratum
Trichastoma_tickelli
Trichixos_pyrropygus
Trochalopteron_cachinnans
Trochalopteron_fairbanki
Trochalopteron_jerdoni
Trochalopteron_meridionale
Trochocercus_bivittatus
Trogon_aurantius
Turdinus_brevicaudatus
Turdinus_calcicola
Turdinus_crassus
Turdinus_crispifrons
Turdinus_rufipectus
Turdoides_affinis
Turdoides_rufescens
Turdoides_somervillei
Turdoides_striata
Turdus_anthracinus
Turdus_confinis
Turdus_debilis
Turdus_rubripes
Urocissa_xanthomelana
Vanellus_novaehollandiae
Xenodacnis_petersi
Xiphorhynchus_aequatorialis
Xiphorhynchus_beauperthuysii
Xiphorhynchus_chunchotambo
Xiphorhynchus_guttatoides
Xolmis_cinereus
Xolmis_coronatus
Xolmis_dominicanus
Xolmis_pyrope
Xolmis_rubetra
Xolmis_salinarum
Yuhina_castaniceps
Yuhina_diademata
Yuhina_everetti
Yuhina_torqueola
Zosterops_chrysolaemus
Zosterops_crookshanki
Zosterops_montanus
Zosterops_salvadorii
