species
Emberiza_spodocephala
Emberiza_sulphurata
Emberiza_pusilla
Emberiza_rustica
Emberiza_aureola
Emberiza_rutila
Emberiza_tristrami
Emberiza_variabilis
Emberiza_chrysophrys
Emberiza_pallasi
Emberiza_yessoensis
Emberiza_elegans
Emberiza_siemsseni
Emberiza_goslingi
Emberiza_tahapisi
Emberiza_sahari
Emberiza_striolata
Emberiza_impetuani
Emberiza_capensis
Emberiza_flaviventris
Emberiza_poliopleura
Emberiza_cabanisi
Plectrophenax_hyperboreus
Rhynchophanes_mccownii
Calcarius_lapponicus
Calcarius_ornatus
Calcarius_pictus
Rhodinocichla_rosea
Spinus_crassirostris
Spinus_siemiradzkii
Spinus_uropygialis
Spinus_magellanicus
Spinus_yarrellii
Spinus_spinescens
Spinus_atratus
Spinus_olivaceus
Spinus_barbatus
Spinus_cucullatus
Spinus_xanthogastrus
Spinus_notatus
Spinus_atriceps
Spinus_pinus
Spinus_dominicensis
Spinus_spinus
Spinus_psaltria
Spinus_tristis
Spinus_lawrencei
Spinus_thibetanus
Serinus_canicollis
Serinus_nigriceps
Serinus_flavivertex
Serinus_alario
Serinus_pusillus
Serinus_syriacus
Serinus_serinus
Carduelis_caniceps
Carduelis_citrinella
Carduelis_corsicana
Chrysocorythus_estherae
Loxia_scotica
Loxia_pytyopsittacus
Loxia_leucoptera
Loxia_megaplaga
Linaria_cannabina
Linaria_johannis
Linaria_flavirostris
Crithagra_atrogularis
Crithagra_xanthopygia
Crithagra_reichenowi
Crithagra_xantholaema
Crithagra_flavigula
Crithagra_koliensis
Crithagra_leucopygia
Crithagra_citrinipectus
Crithagra_dorsostriata
Crithagra_mozambica
Crithagra_frontalis
Crithagra_hyposticta
Crithagra_citrinelloides
Crithagra_scotops
Crithagra_symonsi
Crithagra_totta
Crithagra_capistrata
Crithagra_concolor
Crithagra_rufobrunnea
Crithagra_canicapilla
Crithagra_gularis
Crithagra_leucoptera
Crithagra_mennelli
Crithagra_flaviventris
Crithagra_sulphurata
Crithagra_striatipectus
Crithagra_tristriata
Crithagra_reichardi
Crithagra_albogularis
Crithagra_buchanani
Crithagra_donaldsoni
Crithagra_burtoni
Crithagra_melanochroa
Crithagra_striolata
Crithagra_ankoberensis
Linurgus_olivaceus
Chloris_monguilloti
Chloris_spinoides
Chloris_ambigua
Chloris_sinica
Chloris_chloris
Rhynchostruthus_louisae
Rhodospiza_obsoleta
Haemorhous_cassinii
Haemorhous_purpureus
Leucosticte_atrata
Leucosticte_tephrocotis
Leucosticte_australis
Leucosticte_arctoa
Leucosticte_brandti
Leucosticte_nemoricola
Procarduelis_nipalensis
Callacanthis_burtoni
Pyrrhoplectes_epauletta
Agraphospiza_rubescens
Bucanetes_githagineus
Bucanetes_mongolicus
Rhodopechys_sanguineus
Pyrrhula_erythaca
Pyrrhula_erythrocephala
Pyrrhula_aurantiaca
Pyrrhula_murina
Pyrrhula_nipalensis
Pinicola_enucleator
Chlorodrepanis_flava
Hemignathus_hanapepe
Hemignathus_affinis
Hemignathus_wilsoni
Chlorodrepanis_virens
Loxops_coccineus
Loxops_ochraceus
Loxops_caeruleirostris
Chlorodrepanis_stejnegeri
Pseudonestor_xanthophrys
Drepanis_coccinea
Himatione_sanguinea
Palmeria_dolei
Telespiza_cantans
Telespiza_ultima
Loxioides_bailleui
Psittirostra_psittacea
Paroreomyza_montana
Paroreomyza_maculata
Oreomystis_bairdi
Melamprosops_phaeosoma
Carpodacus_dubius
Carpodacus_thura
Carpodacus_trifasciatus
Carpodacus_roseus
Carpodacus_sibiricus
Carpodacus_puniceus
Carpodacus_subhimachalus
Carpodacus_roborowskii
Carpodacus_stoliczkae
Carpodacus_synoicus
Carpodacus_formosanus
Carpodacus_vinaceus
Carpodacus_rodopeplus
Carpodacus_rodochroa
Carpodacus_verreauxii
Carpodacus_edwardsii
Carpodacus_pulcherrimus
Carpodacus_waltoni
Carpodacus_rhodochlamys
Carpodacus_rubicilla
Carpodacus_rubicilloides
Carpodacus_sipahi
Mycerobas_affinis
Mycerobas_icterioides
Mycerobas_melanozanthos
Mycerobas_carnipes
Hesperiphona_abeillei
Hesperiphona_vespertina
Eophona_migratoria
Eophona_personata
Coccothraustes_coccothraustes
Euphonia_finschi
Euphonia_luteicapilla
Euphonia_chlorotica
Euphonia_plumbea
Euphonia_affinis
Euphonia_jamaica
Euphonia_concinna
Euphonia_saturata
Euphonia_trinitatis
Euphonia_laniirostris
Euphonia_violacea
Euphonia_hirundinacea
Euphonia_chalybea
Euphonia_minuta
Euphonia_chrysopasta
Euphonia_pectoralis
Euphonia_rufiventris
Euphonia_cayennensis
Euphonia_mesochrysa
Euphonia_anneae
Euphonia_xanthogaster
Euphonia_fulvicrissa
Euphonia_gouldi
Euphonia_imitans
Chlorophonia_callophrys
Chlorophonia_occipitalis
Chlorophonia_flavirostris
Chlorophonia_cyanea
Chlorophonia_pyrrhophrys
Fringilla_polatzeki
Fringilla_teydea
Anthus_petrosus
Anthus_rubescens
Anthus_cervinus
Anthus_roseatus
Anthus_gutturalis
Anthus_hodgsoni
Anthus_trivialis
Anthus_nilghiriensis
Anthus_gustavi
Anthus_chacoensis
Anthus_peruvianus
Anthus_spragueii
Anthus_furcatus
Anthus_correndera
Anthus_nattereri
Anthus_bogotensis
Anthus_hellmayri
Macronyx_capensis
Macronyx_fuelleborni
Macronyx_flavicollis
Hemimacronyx_chloris
Anthus_brachyurus
Anthus_leucophrys
Anthus_melindae
Anthus_cinnamomeus
Anthus_crenatus
Anthus_lineiventris
Anthus_richardi
Anthus_rufulus
Anthus_hoeschi
Anthus_novaeseelandiae
Anthus_nyassae
Anthus_pallidiventris
Anthus_vaalensis
Anthus_berthelotii
Anthus_campestris
Anthus_similis
Anthus_godlewskii
Anthus_sylvanus
Motacilla_grandis
Motacilla_samveasnae
Motacilla_aguimp
Motacilla_maderaspatensis
Motacilla_citreola
Motacilla_tschutschensis
Motacilla_capensis
Motacilla_flaviventris
Dendronanthus_indicus
Passer_pyrrhonotus
Passer_italiae
Passer_castanopterus
Passer_hispaniolensis
Passer_flaveolus
Passer_euchlorus
Passer_luteus
Passer_moabiticus
Passer_ammodendri
Passer_iagoensis
Passer_cinnamomeus
Passer_rufocinctus
Passer_shelleyi
Passer_cordofanicus
Passer_motitensis
Passer_eminibey
Passer_melanurus
Passer_diffusus
Passer_suahelicus
Passer_gongonensis
Passer_swainsonii
Passer_griseus
Gymnoris_xanthocollis
Prunella_atrogularis
Prunella_ocularis
Prunella_fulvescens
Prunella_koslowi
Prunella_montanella
Prunella_rubida
Prunella_strophiata
Prunella_rubeculoides
Prunella_immaculata
Prunella_collaris
Prunella_himalayana
Ploceus_castanops
Ploceus_melanocephalus
Ploceus_taeniopterus
Ploceus_badius
Ploceus_heuglini
Ploceus_intermedius
Ploceus_castaneiceps
Ploceus_dichrocephalus
Ploceus_burnieri
Ploceus_xanthopterus
Ploceus_cucullatus
Ploceus_castaneofuscus
Ploceus_nigerrimus
Ploceus_grandis
Ploceus_weynsi
Ploceus_bertrandi
Ploceus_aurantius
Ploceus_spekei
Ploceus_spekeoides
Ploceus_temporalis
Ploceus_capensis
Ploceus_jacksoni
Ploceus_galbula
Ploceus_bojeri
Ploceus_princeps
Ploceus_subaureus
Ploceus_xanthops
Ploceus_rubiginosus
Ploceus_brachypterus
Ploceus_nigricollis
Ploceus_subpersonatus
Ploceus_alienus
Ploceus_melanogaster
Ploceus_golandi
Ploceus_reichardi
Ploceus_ocularis
Ploceus_luteolus
Ploceus_pelzelni
Ploceus_aureonucha
Ploceus_flavipes
Malimbus_erythrogaster
Malimbus_ibadanensis
Malimbus_rubricollis
Ploceus_sanctithomae
Ploceus_nicolli
Ploceus_olivaceiceps
Ploceus_angolensis
Ploceus_insignis
Ploceus_dorsomaculatus
Ploceus_preussi
Anaplectes_jubaensis
Anaplectes_rubriceps
Ploceus_bicolor
Malimbus_ballmanni
Malimbus_racheliae
Malimbus_cassini
Malimbus_scutatus
Malimbus_coronatus
Malimbus_nitens
Malimbus_malimbicus
Ploceus_nelicourvi
Ploceus_sakalava
Euplectes_diadematus
Euplectes_hordeaceus
Euplectes_nigroventris
Euplectes_orix
Euplectes_ardens
Euplectes_laticauda
Euplectes_gierowii
Brachycope_anomala
Euplectes_franciscanus
Euplectes_albonotatus
Euplectes_axillaris
Euplectes_capensis
Euplectes_macroura
Euplectes_progne
Euplectes_psammacromius
Euplectes_jacksoni
Euplectes_hartlaubi
Euplectes_afer
Euplectes_aureus
Foudia_madagascariensis
Foudia_omissa
Foudia_aldabrana
Foudia_eminentissima
Foudia_rubra
Foudia_flavicans
Foudia_sechellarum
Quelea_quelea
Ploceus_manyar
Ploceus_philippinus
Ploceus_benghalensis
Ploceus_hypoxanthus
Ploceus_megarhynchus
Bubalornis_albirostris
Bubalornis_niger
Plocepasser_mahali
Amblyospiza_albifrons
Lonchura_maja
Lonchura_malacca
Lonchura_striata
Lonchura_punctulata
Padda_oryzivora
Spermestes_cucullata
Lagonosticta_sanguinodorsalis
Lagonosticta_virata
Lagonosticta_rubricata
Lagonosticta_larvata
Lagonosticta_rara
Lagonosticta_nitidula
Lagonosticta_rufopicta
Lagonosticta_senegala
Uraeginthus_angolensis
Estrilda_rhodopyga
Estrilda_troglodytes
Estrilda_poliopareia
Estrilda_astrild
Estrilda_melpoda
Estrilda_paludicola
Estrilda_atricapilla
Estrilda_nonnula
Coccopygia_bocagei
Coccopygia_melanotis
Vidua_macroura
Urocynchramus_pylzowi
Peucedramus_taeniatus
Irena_puella
Chloropsis_cochinchinensis
Chloropsis_moluccensis
Chloropsis_kinabaluensis
Chloropsis_jerdoni
Chloropsis_hardwickii
Chloropsis_cyanopogon
Chloropsis_media
Chloropsis_sonnerati
Chloropsis_aurifrons
Chloropsis_venusta
Cinnyris_jugularis
Cinnyris_idenburgi
Cinnyris_asiaticus
Cinnyris_lotenius
Cinnyris_buettikoferi
Cinnyris_solaris
Cinnyris_comorensis
Cinnyris_sovimanga
Cinnyris_coquerellii
Cinnyris_humbloti
Cinnyris_dussumieri
Cinnyris_osea
Cinnyris_bouvieri
Cinnyris_oustaleti
Cinnyris_talatala
Cinnyris_fuscus
Anabathmis_hartlaubii
Dreptes_thomensis
Hedydipna_collaris
Anthreptes_rectirostris
Anthreptes_tephrolaemus
Anthreptes_rubritorques
Anthreptes_seimundi
Cinnyris_batesi
Deleornis_axillaris
Deleornis_fraseri
Cinnyris_rufipennis
Hedydipna_pallidigaster
Anthreptes_reichenowi
Anthreptes_gabonicus
Cinnyris_chalcomelas
Cinnyris_pembae
Cinnyris_bifasciatus
Cinnyris_erythrocercus
Cinnyris_nectarinioides
Cinnyris_congensis
Cinnyris_mariquensis
Cinnyris_shelleyi
Cinnyris_melanogastrus
Cinnyris_pulchellus
Cinnyris_cupreus
Nectarinia_bocagii
Nectarinia_kilimensis
Nectarinia_purpureiventris
Drepanorhynchus_reichenowi
Nectarinia_tacazze
Cinnyris_habessinicus
Chalcomitra_fuliginosa
Chalcomitra_amethystina
Chalcomitra_adelberti
Chalcomitra_rubescens
Chalcomitra_hunteri
Cinnyris_notatus
Cinnyris_coccinigastrus
Cinnyris_chloropygius
Cinnyris_minullus
Cinnyris_johannae
Cinnyris_superbus
Nectarinia_famosa
Nectarinia_johnstoni
Cyanomitra_olivacea
Cinnyris_ursulae
Cyanomitra_verticalis
Cyanomitra_bannermani
Cyanomitra_alinae
Cyanomitra_oritis
Cyanomitra_cyanolaema
Anthreptes_aurantius
Anthreptes_neglectus
Anthreptes_orientalis
Anthreptes_longuemarei
Cinnyris_afer
Cinnyris_manoensis
Cinnyris_gertrudis
Anabathmis_newtonii
Cinnyris_reichenowi
Cinnyris_loveridgei
Cinnyris_moreaui
Cinnyris_fuelleborni
Cinnyris_regius
Cinnyris_rockefelleri
Cinnyris_chalybeus
Cinnyris_neergaardi
Anthreptes_anchietae
Anthobaphes_violacea
Anabathmis_reichenbachii
Hedydipna_metallica
Hedydipna_platura
Aethopyga_christinae
Aethopyga_eximia
Aethopyga_mystacalis
Aethopyga_temminckii
Aethopyga_siparaja
Aethopyga_vigorsii
Aethopyga_gouldiae
Aethopyga_nipalensis
Aethopyga_saturata
Aethopyga_ignicauda
Aethopyga_duyvenbodei
Leptocoma_aspasia
Leptocoma_calcostetha
Leptocoma_brasiliana
Leptocoma_sperata
Leptocoma_minima
Leptocoma_zeylonica
Anthreptes_malacensis
Anthreptes_rhodolaemus
Anthreptes_simplex
Arachnothera_modesta
Arachnothera_affinis
Arachnothera_magna
Arachnothera_flavigaster
Arachnothera_chrysogenys
Arachnothera_juliae
Arachnothera_longirostra
Arachnothera_crassirostris
Arachnothera_robusta
Dicaeum_cruentatum
Dicaeum_trigonostigma
Prionochilus_percussus
Arcanator_orostruthus
Kakamega_poliothorax
Modulatrix_stictigula
Promerops_cafer
Promerops_gurneyi
Turdus_grayi
Turdus_maculirostris
Turdus_sanchezorum
Turdus_nudigenis
Turdus_haplochrous
Turdus_rufiventris
Turdus_fumigatus
Turdus_hauxwelli
Turdus_leucomelas
Turdus_assimilis
Turdus_albicollis
Turdus_lawrencii
Turdus_rufopalliatus
Turdus_obsoletus
Turdus_flavipes
Turdus_arthuri
Turdus_ignobilis
Turdus_maranonicus
Turdus_amaurochalinus
Turdus_eremita
Turdus_falcklandii
Turdus_fuscater
Turdus_olivater
Turdus_serranus
Turdus_chiguanco
